Numeric ID	Editor ID	Constructible Object: Base Return Curve	Constructible Object: Exclude From Workshop LOD	Constructible Object: Filter Not Required To Learn	Constructible Object: Learn Chance	Constructible Object: Learn Method	Constructible Object: Max Workshop Count	Constructible Object: Recipe Filters	Constructible Object: Repair Recipe	Constructible Object: Value	Constructible Object: Workbench Keyword	Description: Description <<TESDescription_Component>>	Form: Child Can Use	Form: Created Item	Form: Has Currents	Form: NavMesh Import Collision	Form: Num Created Items	Form: On Local Map	Form: Playable	Form: Sorting Priority	Form: Tier	Form: Used As Platform	Full Name: Full Name <<TESFullName_Component>>	Requirements: Required Items	Requirements: Required Perks	Requirements: Workbench Keyword	Required Items List
(001F3E81)	co_Chem_Magz3_O2Shot	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	An injection of hyperoxygenated serum that greatly improves circulatory function.	false	Chem_Craft_Magz_O2Shot	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Chem_Craft_Amp::{1, <None>}, Aid_Craft_SnakeOil::{1, <None>}, ResOrgCommonMetabolicAgent::{1, <None>}		WorkbenchChemlabRecipeKeyword	Chem_Craft_Amp::1, Aid_Craft_SnakeOil::1, ResOrgCommonMetabolicAgent::1
(001F3E80)	co_Chem_Magz4_RedAMP	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	A fusion of the chems Red Trench and Amp, improving close combat and general athletics.	false	Chem_Craft_Magz_RedAMP	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		ResInorgRareMercury_L::{2, <None>}, Chem_Craft_RedTrench::{1, <None>}, Chem_Craft_Amp::{1, <None>}		WorkbenchChemlabRecipeKeyword	ResInorgRareMercury_L::2, Chem_Craft_RedTrench::1, Chem_Craft_Amp::1
(001F3E83)	co_Chem_Magz5_AddiJack	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	A synthesis of addiction treatment Addichrone and cognitive enhancer NeuraJack.	false	Chem_Craft_Magz_AddiJack	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		ResInorgRareLithium::{2, <None>}, Chem_Craft_Neurajack::{1, <None>}, Aid_Addichrone::{1, <None>}		WorkbenchChemlabRecipeKeyword	ResInorgRareLithium::2, Chem_Craft_Neurajack::1, Aid_Addichrone::1
(002CA6B1)	co_Chem_NeuraJack	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	An enhancement to the chem Synapse Alpha, known to improve cognition.	false	Chem_Craft_Neurajack	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		ResOrgUniqueNeurologic::{1, <None>}, Chem_SynapseAlpha::{1, <None>}, Chem_ReconStim::{1, <None>}		WorkbenchChemlabRecipeKeyword	ResOrgUniqueNeurologic::1, Chem_SynapseAlpha::1, Chem_ReconStim::1
(0029CAD7)	co_Chem_Panacea	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	A complete system purge, removing diseases and poisons and treating injuries of any sort. Very tiring to use.	false	Aid_Craft_Panacea	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Aid_EmergencyKit::{1, <None>}, Aid_HeartPlus::{1, <None>}, ResOrgUniqueImmunostimulant::{1, <None>}, ResInorgRareCarboxylicAcids_L::{1, <None>}		WorkbenchChemlabRecipeKeyword	Aid_EmergencyKit::1, Aid_HeartPlus::1, ResOrgUniqueImmunostimulant::1, ResInorgRareCarboxylicAcids_L::1
(002ACD61)	co_Chem_Panopticon	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	An experimental synthesis of the chems Reconstim and Infantry Alpha.	false	Chem_Craft_Panopticon	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Chem_ReconStim::{1, <None>}, Chem_InfantryAlpha::{1, <None>}, ResInorgRareCarboxylicAcids_L::{2, <None>}, ResInorgCommonChlorine_G::{1, <None>}		WorkbenchChemlabRecipeKeyword	Chem_ReconStim::1, Chem_InfantryAlpha::1, ResInorgRareCarboxylicAcids_L::2, ResInorgCommonChlorine_G::1
(002C8670)	co_Chem_Paramour	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	An enhancement to the chem Hippolyta, designed to push cognition beyond normal limits.	false	Chem_Craft_Paramour	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Chem_SynapseAlpha::{1, <None>}, Chem_Hippolyta::{1, <None>}, ResOrgExoticHypercatalyst::{2, <None>}		WorkbenchChemlabRecipeKeyword	Chem_SynapseAlpha::1, Chem_Hippolyta::1, ResOrgExoticHypercatalyst::2
(0029CACF)	co_Chem_PenicillinX	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	A high-intensity antibiotic, designed to purge the body of infection. Used for treating afflictions.	false	Aid_Craft_PenicillinX	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgUncommonMembrane::{1, <None>}, ResOrgCommonMetabolicAgent::{1, <None>}, ResOrgUncommonAntimicrobial::{2, <None>}		WorkbenchChemlabRecipeKeyword	ResOrgUncommonMembrane::1, ResOrgCommonMetabolicAgent::1, ResOrgUncommonAntimicrobial::2
(002C8671)	co_Chem_RedTrench	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	Improves pain tolerance and adrenaline production. Made by combining CQB-X and BattleStim.	false	Chem_Craft_RedTrench	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Chem_CQBX::{1, <None>}, Chem_BattleStim::{1, <None>}, ResInorgRareTetrafluorides_G::{1, <None>}		WorkbenchChemlabRecipeKeyword	Chem_CQBX::1, Chem_BattleStim::1, ResInorgRareTetrafluorides_G::1
(0029CAD1)	co_Chem_SnakeOil	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	Used to purge the body of toxins. (Initially developed as a hangover preventative.)	false	Aid_Craft_SnakeOil	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgCommonChlorine_G::{1, <None>}, ResOrgRareSedative::{1, <None>}, ResOrgCommonMetabolicAgent::{2, <None>}		WorkbenchChemlabRecipeKeyword	ResInorgCommonChlorine_G::1, ResOrgRareSedative::1, ResOrgCommonMetabolicAgent::2
(00256F1A)	co_Chem_UC03_PickMeUp	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	A Trade Authority-licensed chem enhancing sustained muscular action, such as lifting and carrying. Requires Aqueous Hematite.	false	Chem_Craft_PickMeUp	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResInorgUniqueAqueousHematite::{2, <None>}, ResOrgUncommonMembrane::{1, <None>}, ResOrgCommonMetabolicAgent::{1, <None>}		WorkbenchChemlabRecipeKeyword	ResInorgUniqueAqueousHematite::2, ResOrgUncommonMembrane::1, ResOrgCommonMetabolicAgent::1
(00142592)	co_Chem_Whiteout	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabRecipeKeyword	An unstable, refined form of the chem Squall. Dangerously addictive and associated with unchecked aggression.	false	Chem_Craft_Whiteout	false	Collision Geometry	2	true	true	0.0000	Tier 0	false		Chem_Squall::{2, <None>}, ResOrgExoticStimulant::{1, <None>}, ResOrgCommonToxin::{3, <None>}		WorkbenchChemlabRecipeKeyword	Chem_Squall::2, ResOrgExoticStimulant::1, ResOrgCommonToxin::3
(000C8720)	co_Chem_XenoAurora	None	false	false	None	Default	None	Recipe Filters[0]::RecipeChem [id:0x0010215a]		0	WorkbenchChemlabChem02Keyword	An unprocessed version of the powerful hallucinogen derived from Neon's local chasmbass population.	false	Chem_XenoAurora	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgRareHallucinogen::{2, <None>}, ResOrgExoticStimulant::{1, <None>}, ResInorgUncommonBenzene_G::{1, <None>}, ResGastroChasmbassOil::{1, <None>}		WorkbenchChemlabChem02Keyword	ResOrgRareHallucinogen::2, ResOrgExoticStimulant::1, ResInorgUncommonBenzene_G::1, ResGastroChasmbassOil::1
(0029B011)	co_food_BeverageDev_AlienBroth	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A dark, rich stock full of nutrition and energy. Often used for soup, or on its own as a snack for high-activity periods.	false	Drink_NonAlc_DrinkPack_Crafted_AlienBroth	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonFiber::{1, <None>}, ResOrgCommonNutrient::{1, <None>}, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonFiber::1, ResOrgCommonNutrient::1, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::1
(0029B018)	co_food_BeverageDev_AlienEnergyDrink	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Powerful beverage made from alien extracts, infused with caffeine. A favorite among space truckers.	false	Drink_NonAlc_DrinkPack_Crafted_AlienEnergyDrink	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgRareAromatic::{1, <None>}, ResOrgCommonMetabolicAgent::{1, <None>}, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::{1, <None>}		WorkbenchCookingKeyword	ResOrgRareAromatic::1, ResOrgCommonMetabolicAgent::1, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::1
(0029B023)	co_food_BeverageDev_AlienTonic	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Carbonated water flavored with an alien extract of unknown origin.	false	Drink_NonAlc_DrinkPack_Crafted_AlienTonic	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonFiber::{1, <None>}, ResOrgRareAromatic::{1, <None>}, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonFiber::1, ResOrgRareAromatic::1, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::1
(0029B022)	co_food_BeverageDev_BobaAlienTea	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Tea made from steeped alien leaves, with synthetic tapioca pearls.	false	Drink_NonAlc_DrinkPack_Crafted_BobaAlienTea	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgRareAromatic::{1, <None>}, ResOrgUncommonMembrane::{1, <None>}, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::{1, <None>}		WorkbenchCookingKeyword	ResOrgRareAromatic::1, ResOrgUncommonMembrane::1, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::1
(0029B010)	co_food_BeverageDev_BoomDynamite	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Several flavors of Boom Pop! combined into one powerful mixture.	false	Drink_NonAlc_DrinkPack_Crafted_BoomDynamite	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroSoda::{4, <None>}		WorkbenchCookingKeyword	ResGastroSoda::4
(0029B016)	co_food_BeverageDev_BulletCoffee	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Coffee with butter - a ketogenic classic.	false	Drink_NonAlc_DrinkPack_Crafted_BulletCoffee	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroCoffee::{1, <None>}, Food_BostaurusLaboratories_Butter::{1, <None>}		WorkbenchCookingKeyword	ResGastroCoffee::1, Food_BostaurusLaboratories_Butter::1
(0029B006)	co_food_BeverageDev_MasalaChaiLatte	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Strong black tea and intense spices, mixed with milk and sugar and topped with a sweet foam.	false	Drink_NonAlc_DrinkPack_Crafted_MasalaChaiLatte	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroTea::{1, <None>}, ResOrgUncommonSpice::{1, <None>}, ResGastroDairy::{1, <None>}		WorkbenchCookingKeyword	ResGastroTea::1, ResOrgUncommonSpice::1, ResGastroDairy::1
(0029B021)	co_food_BeverageDev_SunrayTonic	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Tea-infused tonic water, cherry soda, and spices.	false	Drink_NonAlc_DrinkPack_Crafted_SunrayTonic	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgUncommonSpice::{1, <None>}, Drink_NonAlc_DrinkPouch_BoomPop_Cherry::{1, <None>}, ResGastroTea::{1, <None>}		WorkbenchCookingKeyword	ResOrgUncommonSpice::1, Drink_NonAlc_DrinkPouch_BoomPop_Cherry::1, ResGastroTea::1
(0029B020)	co_food_BeverageDev_YellowGiantSplash	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Peaches, oranges, and spices blended until smooth. Served chilled.	false	Drink_NonAlc_DrinkPack_Crafted_YellowGiantSplash	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgUncommonSpice::{1, <None>}, Food_Produce_Peach::{1, <None>}, Food_Produce_Orange::{1, <None>}		WorkbenchCookingKeyword	ResOrgUncommonSpice::1, Food_Produce_Peach::1, Food_Produce_Orange::1
(0029B025)	co_food_ExoticRecipes_AlienKebabs	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Cubes of roasted alien meat, served skewered on a wooden stick, kebab style.	false	Food_Craft_AlienKebabs	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonNutrient::{1, <None>}, ResOrgUncommonSpice::{1, <None>}, ResOrgRareAromatic::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonNutrient::1, ResOrgUncommonSpice::1, ResOrgRareAromatic::1
(0029B01C)	co_food_ExoticRecipes_AlienPie	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A tangy mixture of minced alien fruits, baked into a light, flaky crust.	false	Food_Craft_AlienPie	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonNutrient::{2, <None>}, ResOrgUncommonSpice::{1, <None>}, Food_Produce_Potato::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonNutrient::2, ResOrgUncommonSpice::1, Food_Produce_Potato::1
(002891D0)	co_food_ExoticRecipes_AlienStew	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A thick stew made from various alien meats and vegetables.	false	Food_Craft_AlienStew	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonNutrient::{2, <None>}, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::{1, <None>}, ResOrgRareAromatic::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonNutrient::2, Drink_NonAlc_DrinkPack_Crafted_DistilledWater::1, ResOrgRareAromatic::1, ResOrgUncommonSpice::1
(0029B00C)	co_food_ExoticRecipes_AlienStirfry	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Large chunks of alien meat seared in a skillet with vegetables, served over noodles.	false	Food_Craft_AlienStirFry	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroNoodles::{1, <None>}, ResOrgCommonNutrient::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResGastroNoodles::1, ResOrgCommonNutrient::1, ResOrgUncommonSpice::1
(00122E8E)	co_food_ExoticRecipes_ClusterMarsala	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Pan-fried cutlets and mushrooms in a rich wine sauce, possibly with additional [QUOTE]special[QUOTE] ingredients.	false	Food_Craft_ClusterMarsala	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgUniqueGastronomic::{1, <None>}, ResGastroWine::{1, <None>}, Food_Produce_Onion::{1, <None>}, Food_Produce_Potato::{1, <None>}		WorkbenchCookingKeyword	ResOrgUniqueGastronomic::1, ResGastroWine::1, Food_Produce_Onion::1, Food_Produce_Potato::1
(0029B005)	co_food_ExoticRecipes_CreatureJam	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A jar of chunky jam made from alien meat, fruit, and unrefined sugar.	false	Food_Craft_CreatureJam	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgCommonNutrient::{1, <None>}, ResOrgRareAromatic::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResOrgCommonNutrient::1, ResOrgRareAromatic::1, ResOrgUncommonSpice::1
(0029B004)	co_food_ExoticRecipes_Creaturewurst	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Sausages made from seasoned alien meat.	false	Food_Craft_Xenowurst	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResOrgUncommonSpice::{1, <None>}, ResOrgCommonNutrient::{1, <None>}, ResOrgUncommonMembrane::{1, <None>}		WorkbenchCookingKeyword	ResOrgUncommonSpice::1, ResOrgCommonNutrient::1, ResOrgUncommonMembrane::1
(0029B019)	co_food_ExoticRecipes_CrispyAlienNuggets	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Battered and fried nuggets of some unknown alien meat. Often served with a dipping sauce.	false	Food_Craft_CrispyNuggets	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroEgg::{1, <None>}, ResOrgCommonNutrient::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResGastroEgg::1, ResOrgCommonNutrient::1, ResOrgUncommonSpice::1
(00122E8B)	co_food_ExoticRecipes_GalaxyMein	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Handmade lo mein noodles in sauce made of soy, garlic and ginger. Possibly includes additional [QUOTE]special[QUOTE] ingredients.	false	Food_Craft_GalaxyMein	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResLegendaryTissues::{1, <None>}, ResOrgUniqueGastronomic::{1, <None>}, ResGastroNoodles::{1, <None>}, ResOrgCommonNutrient::{1, <None>}, ResGastroBeans::{1, <None>}		WorkbenchCookingKeyword	ResLegendaryTissues::1, ResOrgUniqueGastronomic::1, ResGastroNoodles::1, ResOrgCommonNutrient::1, ResGastroBeans::1
(00122E8C)	co_food_ExoticRecipes_NebulaWat	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A very rich, very spicy chicken stew. Possibly includes additional [QUOTE]special[QUOTE] ingredients.	false	Food_Craft_NebulaWat	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResLegendaryTissues::{1, <None>}, ResGastroEgg::{1, <None>}, Food_BostaurusLaboratories_Butter::{1, <None>}, ResGastroBread::{1, <None>}		WorkbenchCookingKeyword	ResLegendaryTissues::1, ResGastroEgg::1, Food_BostaurusLaboratories_Butter::1, ResGastroBread::1
(00122E8F)	co_food_ExoticRecipes_StarKebabs	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Cubes of roasted meat, and possibly additional [QUOTE]special[QUOTE] ingredients. Served skewered on a wooden stick, kebab style.	false	Food_Craft_StarKebabs	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResLegendaryTissues::{1, <None>}, ResOrgRareAromatic::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResLegendaryTissues::1, ResOrgRareAromatic::1, ResOrgUncommonSpice::1
(001E42F9)	co_food_Magz1_TheStrip	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Grilled pieces of alien salmon, served alongside mixed vegetables and mashed potatoes, served just like it is at The Whetstone.	false	NOCLUTTER_Food_ExclMenuItem_Whetstone_TheStrip	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroRedMeat::{1, <None>}, Food_Produce_Potato::{1, <None>}, Food_Produce_Celery::{1, <None>}, Food_Produce_Carrot::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResGastroRedMeat::1, Food_Produce_Potato::1, Food_Produce_Celery::1, Food_Produce_Carrot::1, ResOrgUncommonSpice::1
(001E42F8)	co_food_Magz2_Panache	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A flamboyant array of four different foods, prepared as formed balls and dusted with red pepper, served just like it is at Dawn's Roost.	false	NOCLUTTER_Food_ExclMenuItem_DawnsRoost_Panache	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		Food_Pack_AdvNutrition_Tofu::{1, <None>}, Food_BostaurusLaboratories_Butter::{2, <None>}, ResOrgUncommonSpice::{1, <None>}, ResGastroBeans::{1, <None>}		WorkbenchCookingKeyword	Food_Pack_AdvNutrition_Tofu::1, Food_BostaurusLaboratories_Butter::2, ResOrgUncommonSpice::1, ResGastroBeans::1
(001E42F7)	co_food_Magz3_AstralSliders	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	A portion of miniature hamburgers, served just like they are at the Astral Lounge.	false	NOCLUTTER_Food_ExclMenuItem_AstralLounge_AstralSliders	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroRedMeat::{1, <None>}, ResGastroCheese::{1, <None>}, ResGastroBread::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResGastroRedMeat::1, ResGastroCheese::1, ResGastroBread::1, ResOrgUncommonSpice::1
(001E42F6)	co_food_Magz4_BeerBratPlatter	None	false	false	None	Default	None	Recipe Filters[0]::RecipeFood [id:0x002c6660]		0	WorkbenchCookingKeyword	Bratwurst links boiled in beer then grilled. Served with toast. A favorite at Jake's paired with a Jake's Stout.	false	NOCLUTTER_Food_ExclMenuItem_Jakes_BeerBratPlatter	false	Collision Geometry	1	true	true	0.0000	Tier 0	false		ResGastroPoultry::{1, <None>}, ResGastroBeer::{1, <None>}, Food_BostaurusLaboratories_Butter::{1, <None>}, ResGastroBread::{1, <None>}, ResOrgUncommonSpice::{1, <None>}		WorkbenchCookingKeyword	ResGastroPoultry::1, ResGastroBeer::1, Food_BostaurusLaboratories_Butter::1, ResGastroBread::1, ResOrgUncommonSpice::1
